id,episode,action,target,param,goal_status,dist_bucket_before,dist_bucket_after,mob_hp_before,mob_hp_after,mob_hp_bucket_before,mob_hp_bucket_after,damage_dealt,own_hp_before,own_hp_after,own_hp_bucket_before,own_hp_bucket_after,damage_taken,hit_landed
147,7,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,17.36,14.720001,HIGH,MEDIUM,2.6399994,18.0,20.0,HIGH,HIGH,-2.0,true
148,7,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,14.720001,12.080002,MEDIUM,MEDIUM,2.6399994,20.0,20.0,HIGH,HIGH,0.0,true
149,7,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,12.080002,9.440002,MEDIUM,LOW,2.6399994,20.0,20.0,HIGH,HIGH,0.0,true
150,7,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,9.440002,6.8000026,LOW,LOW,2.6399999,20.0,20.0,HIGH,HIGH,0.0,true
151,7,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.538066,151.0,13.427958>",IN_REACH,IN_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
152,7,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,6.8000026,4.1600027,LOW,CRITICAL,2.6399999,20.0,20.0,HIGH,HIGH,0.0,true
153,7,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,4.1600027,4.1600027,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
154,7,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,4.1600027,4.1600027,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
155,7,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.515098,151.0,14.891169>",IN_REACH,IN_REACH,4.1600027,4.1600027,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
156,7,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,4.1600027,1.5200028,CRITICAL,CRITICAL,2.6399999,20.0,20.0,HIGH,HIGH,0.0,true
157,7,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.501408,151.0,16.014736>",IN_REACH,OUT_OF_REACH,1.5200028,1.5200028,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
158,8,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
159,8,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
160,8,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
161,8,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
162,8,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
163,8,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
164,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,UNSEEN,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,16.0,HIGH,HIGH,4.0,false
165,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
166,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
167,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
168,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
169,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,17.0,HIGH,HIGH,-1.0,false
170,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
171,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
172,8,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.491667,151.0,17.668201>",IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,18.0,HIGH,HIGH,-1.0,false
173,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,18.0,19.0,HIGH,HIGH,-1.0,false
174,8,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,19.0,19.0,HIGH,HIGH,0.0,false
175,8,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.544828,150.9375,19.809734>",IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,19.0,16.0,HIGH,HIGH,3.0,false
176,8,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,20.0,17.36,HIGH,HIGH,2.6399994,16.0,18.0,HIGH,HIGH,-2.0,true
177,8,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,OUT_OF_REACH,17.36,14.720001,HIGH,MEDIUM,2.6399994,18.0,20.0,HIGH,HIGH,-2.0,true
178,8,RETREAT,mob1,,INPROGRESS,IN_REACH,IN_REACH,14.720001,14.720001,MEDIUM,MEDIUM,0.0,20.0,20.0,HIGH,DEAD,0.0,false
179,9,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
180,9,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
181,9,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
182,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,UNSEEN,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,16.0,HIGH,HIGH,4.0,false
183,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
184,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
185,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
186,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
187,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,17.0,HIGH,HIGH,-1.0,false
188,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
189,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
190,9,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.439221,151.0,18.816257>",IN_REACH,OUT_OF_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,19.0,HIGH,HIGH,-2.0,false
191,9,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,19.0,20.0,HIGH,HIGH,-1.0,false
192,9,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
193,9,RETREAT,mob1,,INPROGRESS,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,11.5,HIGH,DEAD,8.5,false
194,10,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
195,10,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
196,10,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
197,10,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
198,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,UNSEEN,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,16.0,HIGH,HIGH,4.0,false
199,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
200,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
201,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
202,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
203,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
204,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
205,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
206,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
207,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
208,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
209,10,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,20.0,17.36,HIGH,HIGH,2.6399994,17.0,14.0,HIGH,MEDIUM,3.0,true
210,10,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,17.36,14.720001,HIGH,MEDIUM,2.6399994,14.0,16.0,MEDIUM,HIGH,-2.0,true
211,10,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,14.720001,12.080002,MEDIUM,MEDIUM,2.6399994,16.0,18.0,HIGH,HIGH,-2.0,true
212,10,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,12.080002,9.440002,MEDIUM,LOW,2.6399994,18.0,20.0,HIGH,HIGH,-2.0,true
213,10,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,9.440002,6.8000026,LOW,LOW,2.6399999,20.0,20.0,HIGH,HIGH,0.0,true
214,10,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,OUT_OF_REACH,6.8000026,4.1600027,LOW,CRITICAL,2.6399999,20.0,20.0,HIGH,HIGH,0.0,true
215,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,OUT_OF_REACH,IN_REACH,4.1600027,4.1600027,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
216,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,4.1600027,4.1600027,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
217,10,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,4.1600027,1.5200028,CRITICAL,CRITICAL,2.6399999,20.0,15.666667,HIGH,HIGH,4.333333,true
218,10,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,1.5200028,1.5200028,CRITICAL,CRITICAL,0.0,15.666667,16.166668,HIGH,HIGH,-0.50000095,false
219,10,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,1.5200028,0.0,CRITICAL,DEAD,1.5200028,16.166668,16.833336,HIGH,HIGH,-0.66666794,true
